方法,特征名称,真实均值,生成均值,均值相对误差_%,真实标准差,生成标准差,标准差相对误差_%,JS散度,Wasserstein距离
时间平移扩充,三四倍频能量占比,0.4978631638237974,0.49786316448948503,1.3370895147722932e-07,0.24627859907819133,0.24627859937861946,1.2198710238878838e-07,0.0,3.096300848297782e-08
组合传统扩充,均方根_RMS,0.019871395276507355,0.019904905183929927,0.16863389286258296,0.006194364820310306,0.0063355664926090394,2.2795181809918814,0.2212245858398021,0.0006832005429419797
组合传统扩充,峰值_Peak,0.06484540053915322,0.06493583432946008,0.13946060869940122,0.013322823315486577,0.01387236852955071,4.124840516229679,0.01198045044738778,0.0005372959740656212
组合传统扩充,峰峰值_PeakToPeak,0.12137443612394737,0.12155998291240798,0.1528713907017473,0.024503759509958648,0.025600741379019125,4.476790055705048,0.014648855931371618,0.0013816686729043893
组合传统扩充,偏度_Skewness,-0.11217979618308442,-0.11206743903778493,0.1001580936331108,0.11784358095383264,0.11758675233210283,0.21794027273173666,0.0023810356363824074,0.000613684397662738
组合传统扩充,峭度_Kurtosis,2.676887864099745,2.6774028875573803,0.019239635120406745,0.34885109577561985,0.3482125064815631,0.18305497726332345,0.0024399017419888726,0.0015140562942347583
组合传统扩充,峰值因子_CrestFactor,3.376791061653246,3.376714035508606,0.0022810456209321137,0.4805442385290546,0.48083613437388206,0.06074276235635614,0.004900016483629565,0.003985654230607937
组合传统扩充,频率重心_Hz,1096.0552237507045,1097.4650220036056,0.1286247464864699,353.53888036796917,353.1900981284025,0.09865456359528393,0.0010959013660072575,1.4436968278334525
组合传统扩充,0到1kHz能量占比,0.6599279432157471,0.6594706157740858,0.06929960253419146,0.1635673172604823,0.16340351304111483,0.1001448346221863,0.0009436873473912203,0.0004982531992430541
组合传统扩充,1到3kHz能量占比,0.250237199148208,0.25037558559426465,0.055302107970810234,0.13438672206315216,0.13424886977394357,0.10257880175303989,0.0006130533579267374,0.0002596095686550129
组合传统扩充,3到5kHz能量占比,0.08979808398546973,0.09011610341978442,0.3541494653300192,0.03479106707298746,0.03476177134146613,0.08420475134903824,0.0022191253853361312,0.00031960798685629895
组合传统扩充,一倍频能量占比,0.0923893787756238,0.0922866162330868,0.11122765830631887,0.042951187805842804,0.042909370961305746,0.09735899441271408,0.0011778353605014723,0.00012449613790468402
